in:Index,out:WWR_Skylight,out:WWR_Skylight_Vertical_Shading_Divided,out:H_Skylight,out:W_Skylight,out:SH_Skylight,out:Distance_A_Skylight,out:Distance_B_Skylight,out:WWR_Corridor,out:H_Corridor,out:W_Corridor,out:SH_Corridor,out:Distance_A_Corridor,out:Distance_B_Corridor,out:Degree,out:Overhang_Angle,out:Overhang_Length,out:Overhang_Movement_Distance,out:Vertical_Shading_Number,out:Vertical_Shading_Width,out:Vertical_Shading_Length,out:W_Skylight_Vertical_Shading_Divided,out:Vertiacl_Shading_Top_Left_Movement_Distance,out:Vertiacl_Shading_Top_Right_Movement_Distance,out:Hypervolume,out:Rank,out:EUI,out:sDA,out:sGA,out:UDI,out:SVF,out:PMV
530,30,30,1.7,4.8,1,0.5,2.6,10,0.7,3.9,2,0.4,1.9,0,-70,1,0,5,0.4,0.1,1.18,0,0,0.895062,81.516,0.895062,0.944444,77.588025,39.341658,0,-999
531,50,37,1.9,7.1,0.9,0,0.8,10,0.8,3.4,2,1.5,1.3,0,60,0.9,0.8,7,0.3,0.1,0.88,0.05,0.2,0.774691,81.687,0.774691,0.990741,78.84537,22.978969,4,-999
532,65,44,2.3,7.6,0.7,0.3,0,10,0.8,3.4,2,1.5,1.3,0,10,0.8,0.1,7,0.4,0.5,0.87,0.05,0,0.941358,82.236,0.941358,0.990741,79.103426,26.616354,7,-999
533,30,29,2,4,0.8,0.8,3.1,40,1.8,6,0.8,0.2,0,0,80,0.1,1,5,0.02,0.1,0.98,0,0,1,82.785,1,0.833333,67.816728,32.00737,0,-999
534,60,59,2.1,7.7,0.8,0.2,0,10,0.8,3.4,2,1.4,1.4,0,20,0.5,0.6,2,0.1,0.8,7.6,0,0.1,1,83.436,1,0.864198,69.693981,36.433115,6,-999
535,65,60,2.3,7.6,0.7,0.3,0,20,0.9,6,0.9,0,0.2,0,-50,1.4,0.3,7,0.1,0.5,1.17,0.05,0.05,1,83.402,1,0.79321,64.815123,32.822256,7,-999
536,40,32,2.6,4.2,0.4,0.6,3.1,20,1.1,4.9,0.8,0.2,1.1,0,70,0.1,0,4,0.6,1,1.1,0.2,0.1,0.972222,82.167,0.972222,0.895062,75.267963,27.378454,2,-999
537,35,31,1.8,5.2,0.9,2.4,0.3,35,1.6,5.9,0.8,0.2,0.1,0,40,1.4,0.8,6,0.2,0.3,0.94,0,0.1,1,82.442,1,0.904321,74.473056,18.307493,1,-999
538,50,40,1.9,7.1,0.9,0.7,0.1,25,2,3.4,1,1.3,1.5,0,-40,1.1,0.6,8,0.2,0.6,0.81,0.1,0.1,1,82.27,1,0.984568,76.137222,24.954776,4,-999
539,35,31,1.3,7.3,0.9,0.1,0.5,15,1.2,3.4,0.9,1.8,1.0,0,0,1,0.4,5,1,0.1,1.62,0.1,0.1,0.987654,81.619,0.987654,0.901235,75.187315,37.863505,1,-999
540,50,34,2.4,5.6,0.6,1.9,0.4,35,1.8,5.2,0.8,0.1,0.9,0,-70,0.8,0.1,3,0.9,0.8,1.9,0.15,0.2,1,83.23,1,0.867284,69.834691,29.184337,4,-999
541,70,38,2.5,7.6,0.5,0,0.3,40,1.8,6,1,0.2,0,0,60,0.7,0.1,6,0.7,0.4,0.82,0.5,0.05,1,83.436,1,0.91358,69.58466,28.705696,8,-999
542,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.932099,77.215556,25.133673,4,-999
543,65,57,2.3,7.6,0.7,0.1,0.2,10,0.8,3.4,2,0.1,2.7,0,70,0.7,0.8,2,0.9,1,6.7,0.55,0.1,0.978395,82.407,0.978395,0.919753,75.223981,32.356776,7,-999
544,40,31,1.4,7.7,1,0,0.2,10,0.8,3.4,2,0.1,2.7,0,-40,1,0.9,4,1,1,1.97,0.45,0.15,0.82716,81.687,0.82716,1,79.332809,29.589264,2,-999
545,35,32,1.7,5.6,1,1.4,0.9,10,0.8,3.4,2,2.1,0.7,0,-20,0.9,0.5,6,0.3,0.9,1.02,0.05,0,0.604938,81.207,0.604938,1,79.525679,20.615287,1,-999
546,55,41,2.1,7.1,0.9,0.6,0.2,10,0.8,3.4,2,2.5,0.3,0,-20,0.9,0.2,7,0.3,0.8,0.88,0.1,0.2,0.935185,81.756,0.935185,1,79.548519,24.767836,5,-999
547,70,37,2.5,7.6,0.5,0,0.3,10,0.8,3.4,2,1.7,1.1,0,-20,0.7,0,4,1.2,1,1.33,1.15,0,0.898148,82.236,0.898148,0.972222,79.041975,29.753785,8,-999
548,70,70,2.6,7.3,0.4,0.4,0.2,40,1.8,6,1,0.1,0.1,0,80,2,0,2,0.02,1,7.28,0,0,1,82.888,1,0.895062,69.454167,19.45101,8,-999
549,45,37,1.6,7.6,1,0.3,0,25,1.3,5.2,0.8,0.3,0.7,0,-80,2,1,8,0.2,0.1,0.89,0,0.1,1,83.059,1,0.824074,69.285216,38.681403,3,-999
550,65,58,2.3,7.6,0.7,0,0.3,10,0.8,3.4,2,1,1.8,0,80,1.2,0,9,0.1,1,0.85,0,0.05,0.842593,80.384,0.842593,0.996914,78.676019,15.858637,7,-999
551,30,30,1.2,6.8,0.8,0.1,1,25,1.6,4.2,0.8,1.1,0.9,0,-20,0.1,0.6,6,0.02,0.3,1.34,0,0,1,82.613,1,0.867284,72.763272,32.565522,0,-999
552,40,35,2.1,5.1,0.9,0.6,2.2,35,1.9,5,1,1.1,0.1,0,10,0.3,0.7,3,0.3,0.7,2.25,0.2,0.1,1,82.956,1,0.898148,70.94071,27.490925,2,-999
553,65,58,2.4,7.3,0.6,0,0.6,20,1.2,4.5,0.9,0.7,1,0,-30,1.6,0.2,2,0.8,0.6,6.5,0.1,0.3,1,83.745,1,0.811728,62.792901,36.898053,7,-999
554,35,30,2.1,4.5,0.9,0,3.4,40,1.9,5.7,0.9,0.1,0.4,0,-50,0.7,0,4,0.7,0.4,1.3,0.15,0,1,83.162,1,0.848765,68.941543,28.499295,1,-999
555,60,48,2.6,6.2,0.4,0.8,0.9,15,0.7,5.8,2,0.2,0.2,0,20,0.9,0.4,7,0.2,0.8,0.83,0,0,0.941358,81.824,0.941358,1,80.270401,17.367966,6,-999
556,55,34,1.9,7.8,0.8,0,0.1,35,1.6,5.9,1,0.1,0.2,0,50,1.5,0.3,7,0.5,0.5,0.8,0.2,0.3,1,82.819,1,0.944444,75.895525,19.934899,5,-999
557,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.929012,77.213457,25.133673,4,-999
558,30,30,1.2,6.8,0.9,0.6,0.5,10,0.8,3.4,2,0.1,2.7,0,80,1.9,1,8,0.1,0.9,0.95,0,0,0,80.041,0,1,63.172099,2.630319,0,-999
559,30,30,1.2,6.8,0.8,0.9,0.2,10,0.7,3.9,2,2.3,0,0,70,2,0.7,8,0.1,1,0.95,0,0,0.040123,80.007,0.040123,1,71.810525,5.213595,0,-999
560,30,29,2,4,0.8,1.2,2.7,10,0.8,3.4,2,2.6,0.2,0,80,1.3,1,5,0.2,1,0.98,0,0,0.070988,80.316,0.070988,1,71.448673,12.501912,0,-999
561,45,40,1.6,7.6,0.9,0,0.3,10,0.8,3.4,2,2.5,0.3,0,10,1.7,0.5,9,0.1,0.4,0.85,0.05,0.05,0.904321,80.761,0.904321,1,80.115957,21.967989,3,-999
562,65,58,2.3,7.6,0.7,0,0.3,10,0.8,3.4,2,2.5,0.3,0,10,2,0.3,9,0.1,0.1,0.85,0.05,0,1,81.344,1,0.953704,74.265432,24.917755,7,-999
563,70,63,2.5,7.6,0.5,0,0.3,10,0.8,3.4,2,0,2.8,0,-80,0.6,0.1,9,0.1,1,0.85,0,0,0.966049,80.727,0.966049,0.95679,77.926111,18.939609,8,-999
564,45,36,2,6.1,0.9,1.2,0.6,25,1.4,4.8,0.9,0.1,1.3,0,-50,0.2,0.6,7,0.2,0.5,0.82,0.1,0.1,1,82.613,1,0.873457,73.325586,30.412798,3,-999
565,30,30,1.7,4.8,0.8,0.8,2.3,15,1.1,3.7,1,1.3,1.2,0,70,1.2,1,5,0.4,1,1.18,0,0,0.521605,80.658,0.521605,0.987654,78.190123,14.047688,0,-999
566,55,50,2.4,6.2,0.6,1.2,0.5,15,1.2,3.4,0.8,1.4,1.4,0,30,0.9,0,3,0.3,0.7,2.8,0.1,0.05,1,82.785,1,0.888889,71.952284,33.608552,5,-999
567,35,32,2.2,4.3,0.8,0.3,3.3,10,0.8,3.4,2,0.7,2.1,0,50,0.6,0,5,0.2,0.3,0.98,0.05,0.05,0.82716,81.07,0.82716,0.95679,77.489105,33.9561,1,-999
568,65,39,2.3,7.6,0.7,0.2,0.1,35,1.6,5.9,0.8,0.2,0.1,0,10,1.5,0.4,4,1,0.8,1.53,0.1,0.55,1,82.956,1,0.882716,70.62034,23.622077,7,-999
569,60,55,2.1,7.7,0.9,0.2,0,35,1.6,5.9,0.9,0.1,0.2,0,-40,1.6,0.7,7,0.1,0.4,1.18,0.05,0,1,83.711,1,0.790123,56.60966,29.252245,6,-999
570,45,40,1.6,7.6,1,0.1,0.2,20,0.9,6,0.8,0.1,0.1,0,-70,0.4,0.2,9,0.1,0.6,0.85,0.1,0,1,81.207,1,0.904321,73.945895,29.211463,3,-999
571,70,66,2.5,7.6,0.5,0,0.3,40,1.8,6,1,0.2,0,0,-10,2,0.2,2,0.5,0.1,7.1,0.05,0.35,1,84.705,1,0.759259,45.562253,29.866126,8,-999
572,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.929012,77.221173,25.133673,4,-999
573,35,30,2.2,4.3,0.8,3.2,0.4,10,0.8,3.4,2,1.6,1.2,0,-70,0.1,0.8,2,1.1,0.1,3.7,0.4,0,0.799383,82.442,0.799383,0.932099,76.379475,40.109485,1,-999
574,70,65,2.5,7.6,0.5,0.2,0.1,10,0.8,3.4,2,1.3,1.5,0,-80,0.5,0,2,0.6,0.1,7,0,0,1,84.225,1,0.811728,66.446111,44.537371,8,-999
575,70,62,2.5,7.6,0.5,0.2,0.1,10,0.8,3.4,2,2.8,0,0,20,0.1,0,2,0.9,0.1,6.7,0.25,0.65,1,84.191,1,0.830247,67.587253,44.27534,8,-999
576,70,57,2.5,7.6,0.5,0,0.3,10,0.8,3.4,2,0,2.8,0,-80,0.6,0.1,8,0.2,0.8,0.89,0,0,0.969136,82.03,0.969136,0.953704,77.895,21.837094,8,-999
577,70,63,2.5,7.6,0.5,0,0.3,10,0.8,3.4,2,0,2.8,0,-80,0.6,0.1,9,0.1,1,0.85,0.05,0,0.978395,80.761,0.978395,0.947531,77.606358,19.894778,8,-999
578,70,59,2.5,7.6,0.5,0,0.3,40,1.8,6,0.8,0,0.2,0,-80,0.1,0.1,2,1.2,0.1,6.4,0,1.2,1,85.254,1,0.679012,44.227037,37.685339,8,-999
579,70,63,2.5,7.6,0.5,0.3,0,10,0.8,3.4,2,2.4,0.4,0,40,1,0.6,9,0.1,0.1,0.85,0.05,0,1,81.276,1,0.929012,74.303735,27.288627,8,-999
580,45,43,1.6,7.6,1,0.2,0.1,25,1.8,3.8,0.8,0.8,1.6,0,80,1.5,0.4,5,0.1,0.6,1.8,0.05,0.05,0.984568,81.104,0.984568,0.950617,77.23784,19.5534,3,-999
581,60,32,2.1,7.7,0.9,0.1,0.1,10,0.7,3.9,2,0.9,1.4,0,-70,0.2,0.8,5,1,0.9,1.02,0.75,0.1,0.854938,80.59,0.854938,0.978395,79.417747,28.999257,6,-999
582,50,41,1.8,7.5,0.8,0.2,0.2,40,1.8,6,1,0,0.2,0,50,1.3,0,3,0.7,0.3,3.05,0.2,0.3,1,83.676,1,0.873457,64.303611,27.86236,4,-999
583,65,53,2.3,7.6,0.7,0.2,0.1,35,1.6,5.9,1,0.3,0,0,-40,0.6,0.1,8,0.2,0.9,0.89,0.05,0.15,1,83.265,1,0.867284,67.375772,22.971463,7,-999
584,55,45,2.3,6.5,0.7,1.3,0.1,30,1.4,5.8,1,0.3,0.1,0,-60,1,0.1,7,0.2,0.3,0.88,0.1,0.1,1,83.436,1,0.833333,65.794352,34.029476,5,-999
585,40,33,2.6,4.2,0.4,1.3,2.4,20,1.5,3.6,0.9,0.2,2.4,0,-10,0.4,0.7,5,0.2,0.8,0.85,0.15,0.05,0.959877,81.139,0.959877,0.95679,77.470093,24.746142,2,-999
586,30,30,1.6,5.1,1,0.2,2.6,20,1.1,4.9,0.8,0.3,1,0,10,1.9,0.3,2,1.1,0.4,5.08,0,0,0.987654,82.133,0.987654,0.929012,76.26571,26.723711,0,-999
587,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.932099,77.279167,25.133673,4,-999
588,30,29,2,4,1,1.1,2.8,10,0.7,3.9,2,2.3,0,0,0,0.3,0,5,0.2,0.7,0.98,0,0,0.62037,80.796,0.62037,1,78.727809,23.385783,0,-999
589,30,29,2,4,0.8,0.4,3.5,10,0.8,3.4,2,1.7,1.1,0,-70,0.2,0,5,0.1,0.3,0.98,0,0,0.685185,81.139,0.685185,0.95679,77.26571,32.662687,0,-999
590,30,30,1.6,5.1,1,0.6,2.2,10,0.8,3.4,2,1.5,1.3,0,-50,0.4,0.1,6,0.02,0.9,1,0,0,0.540123,81.173,0.540123,0.993827,78.593889,20.767066,0,-999
591,40,40,2.6,4.2,0.4,0.9,2.8,10,0.7,3.9,2,2.1,0.2,0,-80,1,0.6,5,0.02,0.2,1.03,0,0,0.959877,81.413,0.959877,0.932099,76.757963,37.544032,2,-999
592,60,48,2.6,6.2,0.4,1.2,0.5,10,0.6,4.5,2,0.2,1.5,0,-80,1.1,0.7,7,0.2,0.1,0.83,0,0.05,1,82.99,1,0.895062,73.848457,42.553714,6,-999
593,70,63,2.5,7.6,0.5,0,0.3,10,0.8,3.4,2,2.2,0.6,0,-80,0.5,0,9,0.1,0.1,0.85,0,0,1,82.133,1,0.830247,68.386605,44.214329,8,-999
594,30,29,2,4,0.8,0.7,3.2,25,1.5,4.5,0.9,0.5,1.2,0,30,0.8,1,5,0.1,0.2,0.98,0,0,0.978395,81.619,0.978395,0.925926,75.994877,24.564659,0,-999
595,70,63,2.5,7.6,0.5,0,0.3,15,0.9,4.5,0.8,0.1,1.6,0,-80,1.3,0.8,2,0.8,0.9,6.8,0.35,0.45,1,84.053,1,0.753086,61.730988,42.526747,8,-999
596,35,33,1.3,7.3,0.9,0.5,0.1,20,1.4,3.9,1,0,2.3,0,10,0.9,0.4,3,0.2,1,3.45,0.05,0,0.984568,82.27,0.984568,0.944444,75.69713,30.072238,1,-999
597,50,45,2,6.8,0.8,1,0.1,40,1.8,6,0.8,0.2,0,0,50,1.5,0.5,8,0.1,0.6,0.87,0.1,0,1,82.579,1,0.901235,72.476605,16.421354,4,-999
598,65,35,2.3,7.6,0.7,0.2,0.1,35,2,4.7,1,1.4,0.1,0,-60,0.1,0.3,6,0.7,0.4,0.82,0,0.55,1,83.402,1,0.898148,72.359846,28.004219,7,-999
599,40,32,2.5,4.3,0.5,0,3.6,25,1.1,6.1,0.8,0,0.1,0,-40,1.1,0.2,5,0.2,0.4,0.88,0.1,0.1,1,81.824,1,0.87037,72.424414,32.385825,2,-999
600,60,54,2.1,7.7,0.9,0.2,0,10,0.8,3.4,2,1.2,1.6,0,-10,1.7,0.7,9,0.1,0.1,0.86,0.05,0.05,1,81.756,1,0.941358,73.733735,28.866848,6,-999
601,50,46,2.4,5.6,0.6,1.7,0.6,40,1.8,6,1,0,0.2,0,70,0.3,0,5,0.1,0.7,1.3,0,0.1,1,82.407,1,0.839506,62.802963,26.286673,4,-999
602,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.929012,77.256543,25.133673,4,-999
603,30,29,2,4,0.9,0.2,3.7,10,0.7,3.9,2,0.3,2.0,0,80,1,0,4,0.1,0.8,1.31,0,0,0.555556,81.241,0.555556,0.975309,77.893395,23.593422,0,-999
604,35,34,2.2,4.3,0.8,2.5,1.1,15,0.7,5.8,2,0.1,0.3,0,-70,0.9,0,5,0.02,0.8,1.06,0,0,0.824074,81.139,0.824074,0.962963,78.295802,21.765163,1,-999
605,30,29,2,4,0.9,1.2,2.7,10,0.8,3.4,2,1.8,1.0,0,-70,0.9,0,5,0.02,0.9,0.98,0,0,0.484568,80.761,0.484568,0.990741,78.088765,20.76582,0,-999
606,50,34,1.8,7.5,0.9,0.3,0.1,10,0.8,3.4,2,1.2,1.6,0,20,0.9,0.8,7,0.4,0.5,0.85,0,0,0.657407,81.584,0.657407,1,79.863858,19.795838,4,-999
607,70,48,2.5,7.6,0.5,0,0.3,20,1.5,3.6,1,1.7,0.9,0,20,1.1,0.1,7,0.4,0.5,0.87,0.15,0,1,82.647,1,0.975309,76.919475,26.216191,8,-999
608,30,30,1.2,6.8,1,0,1.1,10,0.6,4.5,2,0,1.7,0,80,0.1,0,8,0.02,1,0.95,0,0,0.487654,81.036,0.487654,1,78.544568,18.939975,0,-999
609,50,34,1.8,7.5,1,0.1,0.3,10,0.8,3.4,2,0.6,2.2,0,0,0.5,0.1,5,0.6,0.2,1.27,0.3,0.05,0.938272,81.104,0.938272,0.935185,78.179321,38.573013,4,-999
610,60,36,2.2,7.4,0.8,0,0.5,25,1.2,5.6,0.9,0.6,0,0,-60,1.3,0.3,6,0.6,0.1,0.88,0.3,0.3,1,83.23,1,0.833333,70.253086,37.828991,6,-999
611,40,32,2.3,4.7,0.7,0.6,2.6,40,1.8,6,0.8,0.2,0,0,-80,0.8,0.4,2,0.9,1,3.8,0.4,0.5,1,83.299,1,0.830247,65.621944,30.971426,2,-999
612,50,43,1.8,7.5,1,0,0.4,25,1.9,3.6,1,2.5,0.1,0,70,1.9,0.5,3,0.5,0.7,3.25,0.3,0.2,0.882716,81.447,0.882716,0.981481,78.579691,9.460706,4,-999
613,30,30,1.7,4.8,1,0,3.1,20,1.5,3.6,0.9,0.4,2.2,0,-30,0.7,0.8,5,0.4,0.3,1.18,0,0,0.987654,81.55,0.987654,0.938272,76.439568,32.206527,0,-999
614,65,64,2.6,6.8,0.4,0.8,0.3,30,1.6,5.1,0.9,0,1.1,0,-10,0.1,0.1,8,0.02,0.4,0.95,0,0,1,83.951,1,0.771605,58.376543,30.78396,7,-999
615,70,57,2.5,7.6,0.5,0.3,0,15,1.2,3.4,0.8,0.6,2.2,0,30,1.1,0.1,8,0.2,0.8,0.89,0.05,0.15,1,82.51,1,0.959877,75.982809,23.365285,8,-999
616,35,32,2,4.7,0.9,1.4,1.8,35,1.6,5.9,1,0.3,0,0,50,1.5,0.7,5,0.2,0.7,1.08,0,0.1,0.996914,81.344,0.996914,0.947531,77.485401,14.179078,1,-999
617,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,0.996914,82.27,0.996914,0.932099,77.248981,25.133673,4,-999
618,35,32,2.2,4.3,0.8,0,3.6,35,2,4.7,0.9,0,1.5,0,30,1.3,0.1,5,0.2,0.1,0.98,0.05,0.05,1,82.099,1,0.891975,72.217562,24.733875,1,-999
619,40,40,1.4,7.7,0.8,0,0.2,30,1.4,5.8,1,0.3,0.1,0,50,0.2,0,3,0.02,0.7,3.83,0,0,1,83.368,1,0.845679,67.781142,33.518761,2,-999
620,70,63,2.5,7.6,0.5,0.2,0.1,35,2,4.7,0.9,0,1.5,0,10,1.5,0.4,9,0.1,0.7,0.85,0,0.1,1,81.927,1,0.92284,68.975463,18.695868,8,-999
621,70,38,2.5,7.6,0.5,0.1,0.2,20,1.5,3.6,1,1.5,1.1,0,10,0.6,0.1,6,0.7,0.5,0.82,0.15,0.1,1,82.579,1,0.959877,77.976883,29.861932,8,-999
622,70,56,2.5,7.6,0.5,0.1,0.2,20,1.4,3.9,1,1.9,0.4,0,40,1,0.1,3,0.8,0.1,3,0.65,0.15,1,83.848,1,0.888889,68.35892,34.253735,8,-999
623,70,69,2.6,7.3,0.4,0.6,0,40,2,5.4,1,0,0.8,0,80,0.1,0.1,9,0.02,0.1,0.89,0,0,1,83.539,1,0.712963,45.893272,36.352007,8,-999
624,35,32,2,4.7,1,1.7,1.5,15,1.2,3.4,0.9,1.2,1.6,0,-10,0.8,0.8,5,0.3,0.5,1.07,0,0,0.938272,81.173,0.938272,0.969136,78.814753,26.15052,1,-999
625,40,39,1.9,5.7,0.9,0.8,1.4,20,0.9,6,0.9,0.1,0.1,0,40,0.5,0.6,3,0.1,0.6,2.75,0,0.1,1,82.819,1,0.851852,72.209136,33.507977,2,-999
626,45,33,2.2,5.5,0.8,2.3,0.1,35,2,4.7,0.8,1,0.5,0,-70,1.7,0.8,6,0.3,0.3,0.8,0.05,0,1,82.75,1,0.873457,71.026389,28.823023,3,-999
627,30,30,1.3,6.2,1,0.2,1.5,10,0.8,3.4,2,0.5,2.3,0,10,2,0.4,4,0.5,1,2.05,0,0,0.641975,81.07,0.641975,1,79.661883,17.916318,0,-999
628,65,58,2.3,7.6,0.7,0.1,0.2,40,1.8,6,0.9,0.2,0,0,80,1.4,0.1,2,0.8,0.1,6.8,0.3,0.5,1,83.813,1,0.808642,60.615031,26.513746,7,-999
629,55,44,2.4,6.2,0.6,0.3,1.4,30,1.4,5.8,1,0.3,0.1,0,-60,0.8,0.1,7,0.2,0.7,0.83,0.15,0.05,1,82.716,1,0.888889,71.775432,26.112301,5,-999
630,55,34,1.9,7.8,0.8,0.1,0,25,1.1,6.1,1,0,0.1,0,-40,0.3,0.3,7,0.5,0.9,0.8,0,0.5,1,82.373,1,0.916667,76.171944,26.149783,5,-999
631,70,38,2.5,7.6,0.5,0,0.3,15,1.2,3.4,0.8,2.6,0.2,0,50,1,0,6,0.7,0.4,0.82,0.15,0.5,1,82.476,1,0.941358,77.007963,33.244096,8,-999
632,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.932099,77.224537,25.133673,4,-999
633,30,29,2,4,0.9,2.2,1.7,10,0.6,4.5,2,0.4,1.3,0,-80,1.1,0.8,5,0.1,0.4,0.98,0,0,0.712963,81.001,0.712963,0.962963,78.198704,29.662645,0,-999
634,30,29,2,4,0.9,3.2,0.7,10,0.6,4.5,2,1.1,0.6,0,70,0.6,0.2,5,0.1,0.1,0.98,0,0,0.768519,81.344,0.768519,0.950617,77.214568,38.516218,0,-999
635,30,30,1.9,4.3,0.9,2.6,1,10,0.8,3.4,2,1.1,1.7,0,-70,0.4,1,5,0.02,0.7,1.05,0,0,0.592593,80.59,0.592593,0.969136,77.730833,24.319903,0,-999
636,55,30,1.9,7.8,1,0.1,0,10,0.8,3.4,2,1.2,1.6,0,10,0.8,0.9,6,0.7,0.3,0.86,0.05,0.1,0.712963,82.064,0.712963,1,80.093241,23.613057,5,-999
637,55,38,1.9,7.8,1,0,0.1,20,1.5,3.6,0.8,1.4,1.2,0,70,0.9,0,4,0.8,0.1,1.8,0.7,0,1,83.23,1,0.876543,73.612531,37.702779,5,-999
638,55,49,1.9,7.8,1,0,0.1,40,1.8,6,0.8,0.2,0,0,40,0.8,0,9,0.1,0.1,0.87,0,0,1,82.922,1,0.759259,53.165988,33.303772,5,-999
639,65,59,2.6,6.8,0.4,0.1,1,20,1.1,4.9,0.8,1.3,0,0,20,0.9,0.7,8,0.1,0.8,0.87,0,0.1,1,82.407,1,0.925926,75.138272,20.298111,7,-999
640,30,30,1.9,4.3,0.9,3.4,0.2,15,1.2,3.4,0.8,1.1,1.7,0,-70,1.3,0.3,3,0.9,0.1,2.13,0,0,0.962963,82.545,0.962963,0.882716,74.163827,40.678819,0,-999
641,40,30,2.1,5.1,0.9,2,0.8,10,0.8,3.4,2,0.2,2.6,0,70,0.7,0.4,5,0.4,1,0.98,0.2,0.1,0.521605,80.35,0.521605,1,78.247438,19.358378,2,-999
642,45,43,1.6,7.6,0.8,0.3,0,25,1.1,6.1,0.8,0,0.1,0,-30,0.4,0.2,2,0.4,0.6,7.2,0.1,0.05,1,83.539,1,0.771605,65.171235,38.68502,3,-999
643,50,41,1.8,7.5,0.9,0.1,0.3,40,1.8,6,1,0.1,0.1,0,-50,1.8,0.5,8,0.2,0.8,0.87,0,0.2,1,82.682,1,0.938272,70.913025,22.068513,4,-999
644,60,41,2.1,7.7,0.9,0.2,0,25,1.5,4.5,0.9,0.3,1.4,0,60,0.1,0,7,0.4,0.3,0.88,0,0.4,1,83.539,1,0.82716,69.844167,35.117768,6,-999
645,70,61,2.5,7.6,0.5,0.1,0.2,35,1.9,5,1,1.1,0.1,0,20,1.2,0.8,6,0.2,0.4,1.32,0,0.05,1,83.745,1,0.92284,66.96392,19.834155,8,-999
646,45,41,2.3,5.3,0.7,1,1.6,35,1.6,5.9,1,0.3,0,0,-20,1.4,0.1,6,0.1,0.5,0.96,0,0,1,82.853,1,0.91358,70.783858,24.862957,3,-999
647,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,0.996914,82.27,0.996914,0.932099,77.203858,25.133673,4,-999
648,30,30,1.2,6.8,1,0.4,0.7,10,0.6,4.5,2,1.1,0.6,0,-50,1.4,0,2,1.1,1,6.78,0,0,0.867284,81.927,0.867284,0.932099,77.788673,34.417262,0,-999
649,35,31,1.5,6.3,1,1.1,0.5,10,0.7,3.9,2,2.3,0,0,-70,0.2,0.1,3,1.2,1,2.75,0.05,0,0.848765,81.653,0.848765,0.941358,78.101451,30.464146,1,-999
650,30,30,1.2,6.8,0.9,0.6,0.5,10,0.8,3.4,2,0.6,2.2,0,-30,0.3,0.2,3,1,1,3.38,0,0,0.787037,81.79,0.787037,0.925926,76.951389,31.40652,0,-999
651,50,32,2.3,5.9,0.7,1.4,0.6,10,0.8,3.4,2,0.8,2.0,0,-40,0.6,0.6,4,1.1,1,1.27,0.2,0.15,0.722222,81.447,0.722222,0.981481,78.614383,25.81247,4,-999
652,70,48,2.5,7.6,0.5,0.1,0.2,10,0.6,4.5,2,0.5,1.2,0,-80,0.1,0.1,7,0.4,1,0.87,0.1,0,0.91358,81.756,0.91358,0.978395,78.834074,20.50559,8,-999
653,70,63,2.5,7.6,0.5,0.3,0,10,0.8,3.4,2,1.3,1.5,0,20,0.9,0.1,2,0.8,0.5,6.8,0.65,0.15,1,83.608,1,0.873457,69.542407,37.636547,8,-999
654,50,43,2.3,5.9,0.7,2,0,30,1.7,4.8,0.9,0,1.4,0,20,1.2,0.1,3,0.4,0.2,2.55,0,0.2,1,83.505,1,0.854938,66.986235,29.523584,4,-999
655,30,30,1.3,6.2,0.9,1,0.7,25,1.6,4.2,1,0.6,1.4,0,50,1.7,0.2,4,1.2,0.2,2.05,0,0,0.990741,82.064,0.990741,0.981481,78.164321,22.952174,0,-999
656,70,44,2.5,7.6,0.5,0,0.3,10,0.7,3.9,2,0.8,1.5,0,-70,0.8,0.7,5,0.7,1,1.2,0.45,0.1,0.972222,80.727,0.972222,0.966049,77.903611,28.432185,8,-999
657,50,43,1.8,7.5,0.8,0.4,0,35,1.6,5.9,0.8,0.1,0.2,0,80,1.4,0.1,2,1,0.8,6.5,0.6,0.4,1,83.402,1,0.824074,65.286451,29.999493,4,-999
